Song,Actual,TF-IDF,TF-IDF Error,Custom,Custom Err, ,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cry,2002,1998,4,1991,11, ,0,0,0,0,0,0,0,0,0,0,0,7.758475847,12.72214467,7.24793492,0,5.459727348,21.98674124,44.38794456,53.12734576,41.76935825,21.6745195,7.860149319,0,5.641339534,0,0,0,0,0,0,0,0,0,0,0,0
Cry Baby/Piece Of My Heart,2005,1998,7,1984,21, ,0,0,0,0,7.758475847,0,0,0,0,0,0,0,4.316224157,7.556811414,2.24912826,0,13.76665782,28.4753042,51.19422221,22.0898965,8.080393489,6.674505272,3.791876067,3.916976359,0,17.71360671,0,0,0,0,0,0,0,0,0,0
Cry Me A River,2003,1998,5,1980,23, ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.899423336,2.870023958,18.30090187,18.13029046,37.69827924,52.87065148,15.64292818,22.79121639,0,6.789430471,2.828533878,4.893889456,0,0,0,0,0,0,0,0,0,0,0
Crybaby,2000,1998,2,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4.498402211,0,14.12895927,19.15130752,20.85737888,40.69297064,94.22700543,50.45070182,85.84957578,45.23096314,23.66656511,6.503946491,4.007473036,3.220655063,0,4.804444923,0,0,0,0,0,0,0,0
Crying Out For Me,2008,1997,11,2008,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.999775946,17.52118956,47.81233595,43.90256913,26.23458298,17.01377087,31.2027448,9.357828842,3.230571865,0,3.529822892,6.0863485,6.660717407,8.856803357,0,0,0,0,0,0,0
Culo,2004,2004,0,2004,0, ,0,0,0,0,0,0,0,0,0,6.660717407,14.67022315,0,0,7.758475847,0,4.237452008,7.492355601,19.3515175,74.11137817,59.05026779,47.76535813,56.64444107,37.46369192,22.03057753,81.4467057,38.09801554,8.59289401,13.00947494,0,8.984804784,0,15.51695169,0,0,0,0
Cupid,1997,1998,1,1998,1, ,0,0,0,0,0,0,0,5.724437254,0,0,12.67992681,0,0,0,0,4.63053657,6.507491468,26.44871795,51.86821138,20.55352793,21.14653979,4.08666433,4.754437768,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupid's Chokehold,2007,1998,9,2007,0, ,0,7.758475847,0,0,0,0,0,0,0,0,0,0,0,0,2.674281267,10.04896622,18.02600541,65.75392932,97.39244209,70.95186655,66.87884813,40.74327999,27.95400042,21.23235157,6.373461987,6.21959564,6.293561456,35.42721343,6.9117473,7.758475847,0,7.758475847,0,0,7.758475847,0
Cups,2013,1998,15,1980,33, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.193903863,9.004385791,6.108485162,22.05795914,29.4838728,6.032938324,10.44253152,0,0,1.183434185,0,0,4.391780051,9.961156206,3.873714628,0,0,0,0,0,0,0
Cut Her Off,2014,2014,0,2002,12, ,0,0,0,0,0,0,7.758475847,0,6.9117473,0,0,0,0,0,4.661465873,0,4.065426975,41.17338396,68.28071522,46.73316384,43.70544401,47.45384407,41.38185836,39.22984941,13.2882088,14.29208935,14.25919928,8.01481506,8.257864907,8.053104544,7.24793492,0,0,0,78.6129027,0
Cyanide,2008,1998,10,1999,9, ,0,0,0,0,0,0,0,0,6.025865974,5.641339534,0,0,4.661465873,0,9.854389829,17.65908311,7.257267813,24.71812436,50.71363456,27.91096904,20.85203716,10.26347157,5.034549944,2.828533878,14.13264821,0,0,0,34.0413462,0,0,0,0,0,0,0
Cyclone,2007,2003,4,2007,0, ,7.758475847,0,0,0,0,0,0,0,0,0,0,0,15.22941198,0,0,15.00783251,14.65033723,29.83342598,33.48588238,35.22726711,39.74309251,33.08323604,21.16183845,41.81973445,12.98476018,32.59291199,2.219432024,39.11708846,13.19561134,0,6.660717407,0,0,0,0,0
D.O.A. (Death Of Auto-Tune),2009,2009,0,2009,0, ,0,0,0,0,0,0,0,0,0,0,5.602260735,0,6.660717407,0,0,25.67117315,22.3200743,67.66447573,66.9735695,51.22722061,52.77486195,55.43223607,58.54019666,35.64894345,7.508255811,26.71744886,2.558792267,32.34895972,4.523762911,86.37194762,18.89880415,0,6.025865974,0,7.470936133,0
DJ Got Us Fallin' In Love,2010,1998,12,1992,18, ,0,0,0,0,0,0,0,0,0,0,0,7.758475847,14.94187227,3.791876067,0,4.706852069,24.18619794,23.03696192,52.30221592,37.38094553,29.64850373,23.88505782,12.88900344,18.09024812,11.66142352,2.330884563,4.821695393,5.459727348,5.224472518,23.52163882,7.758475847,0,7.758475847,0,0,0
DJ Play A Love Song,2006,1998,8,2002,4, ,0,0,0,0,0,0,0,0,0,6.460331167,0,5.224472518,0,0,2.805369624,2.949445417,5.283002454,49.56955756,72.42462222,38.68533113,40.45686432,22.94990312,28.11394217,31.07745276,8.055969805,17.01285643,10.49954853,4.770825857,4.787491743,0,0,0,6.293561456,0,0,0
DONE,2013,1998,15,2013,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.611377777,5.840774214,43.75761103,51.9748339,24.95919818,18.93162553,21.36810842,13.95954249,11.18061085,8.398952526,4.347890798,0,0,0,0,0,0,0,8.163798576,0,0
DONE.,2013,1998,15,2013,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.611377777,5.840774214,43.75761103,51.9748339,24.95919818,18.93162553,21.36810842,13.95954249,11.18061085,8.398952526,4.347890798,0,0,0,0,0,0,0,8.163798576,0,0
Da' Dip,1997,1998,1,1997,0, ,0,0,0,0,0,0,0,0,0,0,0,5.91492447,0,0,11.72768803,10.53788557,6.44518051,89.89777608,109.496698,74.41716367,95.4208353,68.23355859,43.17493578,29.69364612,25.22954236,6.293561456,0,0,3.507202851,0,0,0,0,0,0,0
Damaged,2008,1998,10,2008,0, ,0,0,0,0,0,0,7.758475847,0,0,0,0,0,5.124955551,0,14.54812193,5.204723256,32.40266819,31.2882975,66.78721796,16.68991182,33.04045323,1.383523391,12.2177605,0,5.564662302,0,2.219432024,0,15.076399,0,0,0,0,0,0,0
Damn!,2003,2003,0,2003,0, ,0,0,0,0,0,0,0,0,6.373461987,0,0,3.210843653,11.30674669,15.96321132,9.411253937,15.47874712,17.88283426,52.64870912,97.00785409,58.53686297,110.781602,74.37202511,71.92842111,121.1078722,65.67456586,58.48699872,47.36932154,35.96635179,0,0,0,0,0,0,0,0
Dance (A$$),2012,2011,1,2011,1, ,0,0,0,0,0,0,0,0,7.065755682,0,0,0,0,0,13.72647309,0,12.22678062,28.31287673,34.12188665,48.75793315,41.63998417,31.40859171,27.67704328,23.29581318,32.63254628,33.43964186,14.37230093,13.21678456,6.9117473,14.13165354,0,70.85442685,7.24793492,0,15.92227442,0
Dance Again,2012,1998,14,2010,2, ,0,0,0,0,0,0,0,0,5.14891151,0,0,7.758475847,0,0,0,31.76442538,31.28580763,36.48437177,52.06648319,47.05709846,41.92659277,36.93264388,22.94341948,16.89659331,34.25762452,12.93725617,18.98137761,5.056387338,5.224472518,0,22.1776691,0,15.76855066,7.758475847,0,0
Dance Tonight,2000,1998,2,2000,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.18745091,0,19.34730533,27.80464858,50.02975507,36.44656393,36.33611451,15.83966061,8.897373079,7.112280881,19.93390364,9.417548065,3.446614861,3.667594751,0,0,0,0,0,0,7.470936133,0
Dance With Me,2001,2000,1,1990,11, ,0,0,0,0,0,0,0,0,0,0,7.065755682,0,0,0,0,0,1.243781628,19.07955959,23.17047464,11.74620051,23.84233287,2.348994687,14.82652313,22.51817183,0,0,0,0,0,0,0,0,0,0,0,0
Dance With Me,2001,1998,3,2000,1, ,0,0,0,0,0,0,0,0,7.24793492,0,0,0,0,5.459727348,2.295819254,3.576757961,12.44464449,22.77472998,34.87687311,19.09871985,25.49534231,5.240345367,1.81540922,0,0,0,0,0,0,0,0,0,0,0,0,0
Dance With My Father,2003,1998,5,1980,23, ,0,0,0,0,0,0,0,0,0,0,0,0,4.661465873,0,4.246111451,4.894998574,32.21409123,42.86541595,58.45052448,37.36151967,25.70663144,12.79376126,4.347890798,3.358672137,0,0,0,0,0,0,0,0,0,0,0,0
Dance Dance,2006,1998,8,2005,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.101566627,13.75182958,5.194561453,21.59566858,33.26678343,59.42968011,22.75238622,8.816037162,3.924655436,21.95034787,9.406231547,0,31.50248304,0,0,0,0,0,0,0,0,0,0
Dancin',2000,1998,2,1980,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305893376,6.698447023,14.56399236,35.01173727,44.47144107,31.55679885,12.841174,5.474338461,6.777663118,0,0,0,5.863773211,0,0,0,0,0,0,0,0,0
Dancin' Away With My Heart,2012,1998,14,1980,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.293561456,8.664407047,9.66075591,31.95758766,39.80302498,30.11033048,18.01136334,4.144719331,6.293561456,4.794490688,12.11570534,4.391780051,0,0,0,0,0,0,0,0,0,0
Danger (Been So Long),2001,2000,1,2000,1, ,0,0,0,0,0,0,0,0,0,0,4.094344562,0,0,5.682019594,0,6.101847057,19.109119,38.5500572,58.37547315,57.67945451,113.8178821,59.59659181,34.98843442,40.66425156,14.95032106,13.70269609,3.446614861,0,5.124955551,13.21621654,7.065755682,0,0,0,0,0
Dangerous,1998,1998,0,1998,0, ,0,0,0,0,0,0,0,0,0,7.758475847,6.150744905,7.24793492,13.72647309,13.88799289,3.472104469,19.97908847,23.91985978,37.72819523,154.2838151,68.58242484,105.9392796,61.83758964,42.95538969,31.67619731,27.4986325,24.81420046,6.134268085,10.57934205,0,0,0,0,0,0,0,0
Dangerous,2008,2000,8,2008,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.133989301,26.27463673,13.69028667,48.66612621,79.92179374,49.87019597,84.89705946,46.07698169,29.31261362,25.96816759,18.41549594,8.886383692,5.493487066,5.968849636,69.20269061,7.758475847,0,0,0,0,7.758475847,0
Dani California,2006,1998,8,2006,0, ,0,0,0,0,0,0,0,0,0,0,11.42843551,0,0,3.529822892,5.553303874,13.63990423,18.94091251,52.0817141,73.92954789,34.86789576,45.59861569,32.31410449,24.27470849,3.358672137,25.72773292,19.97314304,47.37903412,0,7.24793492,0,0,0,7.758475847,0,0,0
Dare You To Move,2004,1998,6,1980,24, ,0,0,0,0,0,0,0,0,10.33987562,0,0,5.528436532,0,0,0,1.895749183,2.386450411,33.75856256,47.21893794,5.996282001,12.08962289,8.309551597,0,0,4.738318441,0,6.9117473,0,0,0,0,0,0,0,0,0
Dark Horse,2013,1998,15,2013,0, ,0,0,0,0,0,0,0,0,0,0,0,0,12.52548303,5.459727348,17.5590677,5.23400047,15.86085105,34.20408597,82.92501498,51.42442859,34.43786321,24.28093478,9.882828599,35.94917005,9.261174302,14.84907925,13.64800901,5.768747041,9.593240523,0,0,0,0,24.49139573,7.24793492,0
Dark Horse,2014,1998,16,2013,1, ,0,0,0,0,0,0,0,0,0,0,0,0,12.52548303,5.459727348,17.5590677,5.23400047,15.86085105,34.20408597,82.92501498,51.42442859,34.43786321,24.28093478,9.882828599,35.94917005,9.261174302,14.84907925,13.64800901,5.768747041,9.593240523,0,0,0,0,24.49139573,7.24793492,0
Dark Side,2012,1998,14,2012,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.184167963,29.97644878,33.4165297,9.832367032,18.25339248,13.79068852,0,5.097413318,0,0,0,0,0,0,0,0,8.856803357,0,0,0
Daughters,2005,1998,7,1990,15, ,0,0,0,0,0,0,0,0,0,0,7.758475847,5.306285536,3.118086044,0,0,12.82596493,11.44328206,18.12288844,54.91189111,27.13711769,14.87399216,21.34725215,0,3.956004965,0,0,0,0,14.24929432,0,0,0,0,0,0,0
Day 'N' Nite,2009,1998,11,2009,0, ,0,0,7.758475847,0,0,0,6.555499129,0,0,0,0,6.9117473,4.153988311,11.10387838,19.60631282,11.41856879,17.82057066,36.22462589,66.01775834,35.96532962,17.52312668,25.8876643,2.261099884,10.16138697,0,0,0,0,0,44.28401678,0,0,0,6.9117473,0,0
Day Drinking,2014,1998,16,1995,19, ,0,0,0,0,0,0,0,0,0,0,7.065755682,0,5.641339534,0,2.954343409,6.778358185,6.824798648,30.92005063,44.48095136,21.80351962,12.88196192,16.10842647,0,7.470936133,5.564662302,7.886187434,0,0,0,0,0,0,0,0,0,0
Daydreamin',1998,1998,0,1998,0, ,0,0,0,0,0,0,0,7.24793492,0,0,0,6.460331167,0,3.860659998,3.886949368,8.386125231,28.78543166,43.8091106,165.2678012,50.63871766,62.35818884,42.55589461,38.07545565,6.349648508,3.999949994,12.342737,2.219432024,6.778358185,7.470936133,0,6.9117473,0,0,0,0,0
Daylight,2013,1998,15,2013,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.590576649,20.28729865,26.65558778,56.00347305,16.71287198,12.81168173,4.966084738,0,5.024839623,0,0,0,0,0,0,0,0,0,8.856803357,0,0
Days Go By,2002,1998,4,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.773546128,11.00705545,21.59701787,3.932441848,7.691615773,9.013507731,0,4.706852069,3.92778466,0,0,0,0,0,0,0,0,0,0,0
Days Go By,2004,1998,6,2004,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33513134,2.37001136,10.8811903,20.49431181,36.46819205,42.41443711,31.13700287,18.27917132,7.065755682,9.847770186,6.774370484,20.31519306,5.14891151,0,0,0,0,0,0,0,0,0,0
Dead And Gone,2009,1998,11,2009,0, ,0,0,0,0,0,0,7.758475847,6.150744905,0,0,0,0,3.886949368,5.056387338,14.28825828,12.06916241,39.45763903,81.40042377,102.0862014,86.26556985,94.06451846,57.72387266,45.29189228,35.22745882,18.15823301,12.05058872,10.31726811,13.67340032,7.24793492,26.57041007,0,0,7.24793492,0,0,0
Dear Future Husband,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.544947513,7.492763973,13.89795659,38.41802231,56.6014625,32.98299972,28.96043881,35.30192271,11.81911037,13.55256909,6.025865974,0,12.81146231,0,5.528436532,0,0,0,0,0,0,8.856803357
Decode,2009,1998,11,1983,26, ,0,0,0,7.758475847,0,0,0,0,0,0,0,0,0,0,5.02132244,12.13114575,12.24093449,30.36556911,45.01435696,14.82045963,22.17292702,3.303134661,0,3.485113382,3.934762492,0,0,0,0,0,0,0,0,0,0,0
Defying Gravity,2009,1998,11,2010,1, ,0,0,0,0,0,0,0,0,0,0,0,6.460331167,0,9.579590143,0,9.597098432,18.92433793,30.53248774,32.20894605,13.85328046,7.404145629,10.21872367,12.01429919,0,0,5.198638684,0,7.065755682,0,8.856803357,4.804444923,6.293561456,0,0,0,0
Deja Vu,2006,1998,8,2006,0, ,0,0,0,0,0,0,0,0,0,7.758475847,0,7.758475847,0,6.293561456,18.16821673,4.126245884,15.67588686,47.34077917,77.54691839,74.4891707,55.76436704,32.12396994,29.57685068,33.93848537,18.96412714,23.20506636,41.28970777,0,10.8913852,5.564662302,0,0,0,7.758475847,0,0
Deja Vu (Uptown Baby),1998,1998,0,1998,0, ,0,0,0,0,0,0,0,6.9117473,0,5.641339534,5.427079339,6.150744905,6.460331167,11.65706576,24.30706363,22.62420868,30.09932106,75.55341838,241.9030405,117.5784163,143.5022494,103.6036352,110.2471655,58.76814304,22.05867558,37.23209248,17.50943394,25.39453856,19.0420465,0,0,0,0,14.67022315,0,0
Deja Vu (Uptown Baby),1998,1998,0,1998,0, ,0,0,0,0,0,0,0,6.9117473,0,5.641339534,5.427079339,6.150744905,6.460331167,11.65706576,20.88117364,22.62420868,30.09932106,61.57534689,233.3212925,117.5784163,153.6636363,101.6798278,130.9014351,53.04801476,22.05867558,37.23209248,8.731046034,25.39453856,19.0420465,0,0,0,0,6.9117473,0,0
Demons,2013,1998,15,2013,0, ,0,0,0,0,0,0,0,0,0,0,5.768747041,0,0,0,9.243484297,14.94896781,7.17746562,31.94118285,58.56912292,31.85208661,22.48270262,24.82899665,0,6.865453779,14.17500375,4.932072972,0,0,0,0,0,0,0,8.856803357,0,0
Desert Rose,2000,1991,9,1980,20, ,0,0,0,0,0,0,0,0,0,0,6.609954182,9.696505024,2.99708637,0,0,2.248048656,3.702042664,2.155011704,3.797639545,0,1.490270471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desperately,2004,1998,6,1980,24, ,0,0,0,0,0,0,0,0,0,0,0,5.14891151,0,0,0,7.264362084,10.99116186,38.55966297,53.21455659,11.11021136,17.80337256,3.599464072,3.963191292,0,0,0,0,0,0,0,0,0,0,0,0,0
Desperately Wanting,1997,1998,1,2002,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0996912,25.51182228,45.22860546,53.6896752,30.63339676,12.20555664,20.80813534,11.84459221,0,3.92778466,0,0,6.025865974,0,0,0,0,0,0,0,0
Destiny,1998,1998,0,2013,15, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7.084290382,4.485964264,10.421537,12.23473554,32.80347647,45.96479133,16.90477804,10.40797013,2.797094111,5.768747041,7.24793492,0,0,0,0,0,0,0,0,0,8.163798576,0,0
Deuces,2010,1998,12,2010,0, ,0,0,0,0,0,0,0,0,0,0,6.778358185,0,7.758475847,0,9.245724062,13.46299203,9.334054071,46.02782438,102.7151266,51.18980358,69.4576677,37.21005666,22.23966419,17.52349248,39.14696448,35.83142773,2.219432024,17.76178429,14.07237967,7.758475847,95.81596849,5.250999092,7.24793492,7.758475847,6.9117473,0
Dey Know,2008,1998,10,2008,0, ,0,0,0,0,5.91492447,0,0,0,0,0,0,0,0,0,10.7822503,0,7.443346819,4.934000761,46.8206591,30.48923734,25.39518843,22.12288986,27.87951112,29.54092625,21.94287612,32.18745233,11.42843551,10.48929374,41.67745991,7.24793492,0,0,0,0,0,0
Diamonds,2012,1997,15,2012,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936779624,8.42258753,11.455787,38.09418836,28.57957564,19.57360827,6.429299923,6.513588733,0,3.516185818,6.293561456,6.0863485,0,0,0,0,0,0,5.564662302,0,0,0
Diamonds From Sierra Leone,2005,1998,7,2001,4, ,0,7.24793492,7.470936133,0,0,0,0,0,0,0,5.459727348,0,0,21.52008712,9.173842349,22.79319564,22.43928626,64.83713192,137.8900683,82.39851011,57.67777667,86.38806858,61.01486702,71.14790846,35.11727622,74.97754475,12.52241277,6.373461987,24.29614897,12.06566937,7.758475847,7.470936133,24.086073,0,7.24793492,0
Diana,2013,1998,15,1980,33, ,0,0,0,0,0,0,6.555499129,0,0,0,6.21959564,7.065755682,4.380621153,0,2.24912826,10.39396578,11.62674424,19.60016426,42.11416624,18.52747866,17.44955143,1.383523391,11.50224673,3.916976359,0,0,0,0,0,0,0,0,0,0,0,0
Diary,2004,1998,6,2004,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.206810208,1.895749183,20.69376577,17.83399858,38.99165037,5.165703622,11.63103152,6.98485137,4.787491743,0,8.856803357,0,6.150744905,0,0,0,0,0,0,0,0,0
Did It On'em,2011,1997,14,2011,0, ,0,6.9117473,0,0,0,0,0,6.660717407,6.555499129,0,0,0,0,7.758475847,0,12.61560672,16.26689357,63.61229669,51.66379461,56.05257831,27.96323494,55.2797526,34.10056071,18.82429307,15.61639177,23.66906155,19.86525135,5.364842549,20.13909477,0,0,61.9976235,11.96813464,0,0,7.758475847
Did My Time,2003,1998,5,1993,10, ,0,0,0,0,0,0,0,0,0,0,6.0863485,0,0,13.1233184,0,12.98326561,14.12270075,14.93478211,34.82055142,15.54177455,7.290182652,15.48618269,5.724437254,8.856803357,0,0,0,0,0,0,0,0,0,0,0,0
Did You Ever Think,1999,1999,0,1999,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.80343405,1.943107491,7.58945089,34.98028782,47.92154269,48.16343279,39.4619187,14.72273487,17.55230027,3.480757048,6.559035528,13.92881907,6.0863485,0,0,0,0,0,0,0,0,0
Die A Happy Man,2015,1998,17,1980,35, ,0,0,0,0,0,0,0,0,0,5.224472518,0,0,0,0,9.296477861,6.333356423,8.745840538,32.45075649,69.13698694,42.35893209,23.78292831,26.41561797,15.38322607,1.183434185,14.92326138,9.912464964,0,0,0,0,0,0,0,0,0,0
Die Another Day,2002,2002,0,2002,0, ,0,0,0,0,0,0,0,0,0,0,5.250999092,5.724437254,5.91492447,0,4.770825857,0,13.81216861,22.91564154,16.67856059,18.14938546,5.024546649,0,48.26742983,0,0,0,5.056387338,0,0,0,0,0,0,0,0,0
Die In Your Arms,2012,1998,14,1980,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681472738,2.356351517,14.27786352,13.30785672,29.38009887,54.70736774,19.21682293,16.75684279,14.0612136,4.326665728,14.68159263,3.785861409,4.691489016,0,0,0,3.121031573,0,0,0,7.758475847,0,0
Die Young,2012,1998,14,1992,20, ,0,0,0,0,0,0,0,0,0,0,0,0,6.0863485,0,8.885769888,6.830866918,14.86929096,22.39532218,55.00711336,30.60666346,25.36460684,7.008244304,7.952421298,4.856339739,0,3.750547736,0,7.065755682,0,0,0,0,0,0,0,0
Differences,2001,1999,2,2001,0, ,0,0,0,0,0,0,7.758475847,0,0,0,0,0,7.588113361,2.681472738,5.546543342,3.988387673,36.91798127,42.66503794,46.65454511,63.10780333,16.07196548,12.44838567,4.893889456,4.295671088,0,4.676362657,0,0,0,0,0,0,0,0,0,0
Dig In,2001,1998,3,2011,10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681472738,4.821695393,4.333556946,15.70325187,24.875138,44.36151475,30.06472614,11.53628347,9.194163025,0,0,0,0,0,0,7.758475847,0,0,7.24793492,0,0,0,0
Dilemma,2002,1998,4,2002,0, ,8.163798576,0,0,0,0,0,0,0,0,0,0,0,0,0,6.373461987,2.341702825,20.19490414,32.11579598,69.48781188,63.57679233,54.70931461,32.21303156,46.38321435,24.13479253,15.44919773,6.996065276,9.470539567,0,0,0,7.758475847,7.065755682,7.470936133,0,0,0
Dip It Low,2004,1998,6,2004,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6.460331167,0,2.805369624,0,17.2981933,21.53444609,47.17900328,35.07556906,14.77453212,15.38976595,2.210114808,10.49189695,24.65197867,0,6.373461987,0,0,0,0,0,0,0,0,0
Dip it Low,2004,1998,6,2004,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6.460331167,0,2.805369624,0,17.2981933,21.53444609,47.17900328,35.07556906,14.77453212,15.38976595,2.210114808,10.49189695,24.65197867,0,6.373461987,0,0,0,0,0,0,0,0,0
Dirrty,2002,1998,4,2000,2, ,0,0,0,0,0,7.065755682,0,0,0,0,0,0,0,0,0,0,18.82112934,32.05696688,36.14349508,22.37422106,34.19519025,18.87447243,13.93794362,5.278256373,5.198638684,4.971795461,4.738318441,0,12.17383062,0,0,0,0,0,0,0
Dirt,2014,1999,15,2014,0, ,0,0,0,0,0,0,7.24793492,0,7.470936133,0,0,5.91492447,0,0,15.19261243,8.370445259,26.07356405,58.11953384,58.99821923,68.36890443,50.59261164,57.38557245,17.81720558,9.235701443,25.13337616,5.427079339,21.15661752,11.73830454,0,0,0,0,7.758475847,0,26.57041007,7.758475847
Dirt Off Your Shoulder,2004,2004,0,2004,0, ,0,0,0,0,0,0,5.91492447,0,0,7.24793492,14.13165354,0,0,0,12.81259722,0,5.837885932,29.65102318,79.84848194,62.36902192,56.10354233,67.09672419,74.02009143,61.4045189,87.9221058,55.05253242,6.411470572,19.26273644,7.758475847,14.53683403,13.21820319,0,0,0,0,0
Dirt Road Anthem,2011,1998,13,2011,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6.660717407,0,0,9.456208011,12.41660719,38.33763697,71.80665057,53.15093768,55.05455811,39.76133807,51.33903431,35.04575681,20.00877109,6.460331167,0,0,6.555499129,0,0,14.94315186,0,0,0,0
Dirty Dancer,2011,1998,13,1993,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7.758475847,2.24912826,9.182912076,11.23060516,21.33255187,30.97089416,16.16788937,13.72434961,6.722776217,9.13978169,0,3.8671651,0,0,0,0,0,0,0,0,0,0,0
Dirty Little Secret,2006,1998,8,1980,26, ,0,0,0,0,0,0,0,6.460331167,0,0,0,0,4.754437768,3.529822892,8.645029045,13.34678862,10.45205772,25.95792434,43.60218544,10.84838916,4.581505238,4.804444923,3.147976375,1.183434185,0,0,0,0,0,0,0,0,0,0,0,0
Disco Inferno,2005,1998,7,2004,1, ,7.758475847,0,0,0,0,0,0,0,0,0,0,0,7.470936133,0,0,6.339110096,7.746012781,27.54850534,78.06365224,47.64931936,57.0453553,40.6604409,47.84602673,59.23213048,74.3868864,36.1176606,15.60105663,0,6.9117473,0,6.150744905,0,0,0,0,0
Discotheque,1997,1997,0,2011,14, ,0,0,0,0,0,0,0,0,0,6.150744905,0,6.293561456,0,0,5.364842549,9.521943278,20.89786519,35.432417,27.91371925,21.95366323,33.31528115,10.10347965,3.913979133,3.562430933,6.778358185,6.460331167,0,7.065755682,0,0,0,7.24793492,0,0,0,0
Disease,2002,1998,4,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147976375,3.141361979,21.75273007,35.88172353,57.64012323,25.34674904,18.44039475,16.47198442,6.690556794,5.768747041,3.050101063,0,0,0,0,0,0,0,0,0,0,0
Disturbia,2008,1998,10,2008,0, ,0,0,0,0,0,0,0,0,0,6.9117473,0,6.460331167,0,0,3.636338845,4.716704046,20.72517152,33.50051505,60.19167281,26.07623132,40.41465133,11.80368106,18.40095486,3.835072287,0,0,7.497688396,5.250999092,17.71360671,0,7.24793492,0,0,0,0,0
Diva,2009,1998,11,2007,2, ,7.758475847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.85935609,15.638934,24.25502186,56.45268566,37.04356295,43.06389126,22.40114879,36.56240266,45.31210687,10.12011265,8.476964291,2.219432024,6.373461987,0,0,6.9117473,0,0,0,0,0
Do For Love,1998,1998,0,1998,0, ,0,0,7.758475847,0,0,0,0,0,0,0,0,0,0,15.75804979,21.11181725,26.873888,29.53298164,70.09413291,129.2628318,88.9548048,54.08881731,45.96638898,49.79408419,14.45576634,27.8522237,8.163798576,0,0,0,0,0,0,0,0,0,0
Do I,2009,1998,11,1980,29, ,0,0,0,0,0,0,0,6.150744905,0,0,0,0,0,0,2.24912826,7.23231105,16.09302353,32.60631682,54.18940354,18.61443216,23.45580356,16.82129568,3.480757048,3.611056503,0,0,0,0,0,0,0,0,0,0,0,0
Do I Make You Proud,2006,1998,8,1980,26, ,0,0,0,0,0,0,0,0,0,0,0,7.24793492,0,0,11.25650255,11.92913563,5.22817231,23.81873753,41.55546771,11.89860733,6.085458071,2.492513244,3.485113382,0,0,0,0,0,0,0,0,0,0,0,0,0
Do It Just Like A Rockstar,2007,2007,0,2007,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.59045413,18.44389458,44.38025973,43.27939117,33.70648989,38.15348841,29.43900168,28.22674285,22.71496265,21.39771405,8.343264908,76.12870797,9.793626764,7.24793492,0,0,0,0,6.460331167,0
Do It To It,2006,2002,4,2006,0, ,0,0,0,0,0,0,0,0,7.758475847,0,0,0,0,0,4.461553262,5.682019594,2.867791439,30.97621029,47.66942269,45.83581988,51.3997066,24.92339082,60.38154112,43.80247444,31.37723717,16.75613159,40.52878005,0,0,0,0,0,0,0,0,0
Do It Well,2007,1999,8,1984,23, ,0,0,0,0,7.758475847,0,0,0,0,0,0,0,5.124955551,0,4.770825857,6.9117473,23.6403675,20.52035834,52.92180069,53.34047646,24.29941578,19.39841783,14.44986015,3.050101063,0,0,0,0,3.132909356,0,0,0,0,0,0,0
